Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
262,https://www.civic-coding.de/community/projekt/firework-das-erste-charakterbasierte-netzwerk-der-welt/733,Firework - Das erste charakterbasierte Netzwerk der Welt,https://www.civic-coding.de/community/projekt/firework-das-erste-charakterbasierte-netzwerk-der-welt/733,Civic Coding,Unbekannt,"Hast du dich schon einmal gefragt, wie heftig das wäre, wenn jeder Mensch nicht nur seinen Traumpartner findet, sondern auch seine Traum-Freunde, Traum-Arbeitskollegen usw.? Genau dafür entwickeln wir ein soziales Netzwerk. Es ist wie Instagram, nur auf Basis deines Charakters",CC-BY-NC-ND 4.0,https://www.civic-coding.de
263,https://www.civic-coding.de/community/projekt/surfbuddy/732,Surfbuddy,https://www.civic-coding.de/community/projekt/surfbuddy/732,Civic Coding,Unbekannt,Browserplugin welches Kinder/Jugendliche beim Surfen vor nicht ihrer Entwicklungsstufe entsprechenden Inhalten schützt. Surfbuddy (KI) sperrt den entsprechenden Zugriff. Die Festlegung der psychEntwicklungsstufe des Nutzers kann durch noch festzulegende Kriterien bestimmt werden.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
264,https://www.civic-coding.de/community/projekt/gemeinsame-nutzung-von-arbeits-und-wohnraum-zur-foerderung-des-mobilen-arbeitens-und-gesellschaftlichen-zusammenhalts/730,Gemeinsame Nutzung von Arbeits- und Wohnraum zur Förderung des mobilen Arbeitens und gesellschaftlichen Zusammenhalts,https://www.civic-coding.de/community/projekt/gemeinsame-nutzung-von-arbeits-und-wohnraum-zur-foerderung-des-mobilen-arbeitens-und-gesellschaftlichen-zusammenhalts/730,Civic Coding,Unbekannt,"Erstellen und Betreiben einer KI-Plattform für Menschen, die Arbeits- und/oder Wohnraum zum Mitnutzung anbieten und Suchende von wohnortnahem Raum für mobiles Arbeiten und/oder Wohnraum in Arbeitsplatznähe. Es werden das mobile Arbeiten und der soziale Zusammenhalt gefördert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
265,https://www.civic-coding.de/community/projekt/intelligentes-management-von-elektroenergieverbrauchern-unter-berucksichtigung-des-voraussichtlichen-angebots/729,Intelligentes Management von Elektroenergieverbrauchern unter Berücksichtigung des voraussichtlichen Angebots,https://www.civic-coding.de/community/projekt/intelligentes-management-von-elektroenergieverbrauchern-unter-berucksichtigung-des-voraussichtlichen-angebots/729,Civic Coding,Unbekannt,"Nachhaltig erzeugte Energie ist zeitlich unterschiedlich verfügbar. E-Energiespeicherung ist teuer und ineffizient. Sinnvoll wäre es, Verbraucher gezielt zu schalten, z.B. zur Spitzenlastzeit Kühlgeräte abzuschalten oder bei Überangebot Warmwasserboiler etwas höher zu heizen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
266,https://www.civic-coding.de/community/projekt/software-als-infrastruktur-verstehen-und-einfuhren/728,Software als Infrastruktur verstehen und einführen,https://www.civic-coding.de/community/projekt/software-als-infrastruktur-verstehen-und-einfuhren/728,Civic Coding,Unbekannt,Schaffung von europäischen und damit weitestgehend demokratischen Alternativen zu den bisherigen werbebasierten Formaten. Konkret Social Media i.S. von Facebook Suchmaschine Messenger wie Signal Kaufen bzw. integrieren statt neu machen ist das Motto,CC-BY-NC-ND 4.0,https://www.civic-coding.de
267,https://www.civic-coding.de/community/projekt/offene-datenplattform-zur-skalierung-der-energiewende/727,Offene Datenplattform zur Skalierung der Energiewende,https://www.civic-coding.de/community/projekt/offene-datenplattform-zur-skalierung-der-energiewende/727,Civic Coding,Unbekannt,"Eine offene Datenplattform die Bürger, Kommunen, Unternehmen etc. nutzen können, um lokale Potentiale der Enerergiewende zu erkennen und skalierend in die Praxis zu überführen. Nutzende sind insbesondere die kommunale Energieplanung und plattformbasierte Energiewende-Unternehmen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
268,https://www.civic-coding.de/community/projekt/bewerbungen-fur-jeden/726,Bewerbungen für Jede*n,https://www.civic-coding.de/community/projekt/bewerbungen-fur-jeden/726,Civic Coding,Unbekannt,"Bewerbungen auf Arbeitsplätze sind eine ziemlich aufwändige Angelegenheit, für Menschen mit Migrationshintergrund oder Handicaps umso mehr. Wir entwickeln eine KI-gestützte Anwendung, die auf Basis des Lebenslaufs und dem Link zu einer Stelle automatisch eine Bewerbung generiert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
269,https://www.civic-coding.de/community/projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689,Barrierefreies Bewegen im Netz - der Editor für LEICHTE SPRACHE,https://www.civic-coding.de/community/projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689,Civic Coding,Unbekannt,"Im Bereich der digitalen Barrierefreiheit ist die Weiterverbreitung von leichter Sprache ein wichtiger Bestandteil der gesellschaftlichen Teilhabe. Unsere Projektidee fokussiert sich daher auf die automatisierte Erstellung, Umwandlung und Ausgabe von Texten in leichter Sprache.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
270,https://www.civic-coding.de/community/projekt/die-herzenswunsch-team-app-schnelle-einsatzplanung-u-kommunikation-mit-der-app-fur-die-herzenswunsch-initiative/685,"Die ""Herzenswunsch Team App"" - Schnelle Einsatzplanung u. Kommunikation mit der App für die Herzenswunsch Initiative",https://www.civic-coding.de/community/projekt/die-herzenswunsch-team-app-schnelle-einsatzplanung-u-kommunikation-mit-der-app-fur-die-herzenswunsch-initiative/685,Civic Coding,Unbekannt,"Die Cross-Plattform App professionalisiert Planung u. interne Kommunikation der Initiative. Hier erfüllen speziell geschulte Ehrenamtliche unheilbar erkrankten Kindern, Jugendlichen und Erwachsenen letzte Wünsche. Durch die App kann schneller reagiert und gehandelt werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
271,https://www.civic-coding.de/community/projekt/corona-schnelltesterkennung-fur-blinde-und-sehbeeintraechtige-menschen/626,Corona Schnelltesterkennung für blinde und sehbeeinträchtige Menschen,https://www.civic-coding.de/community/projekt/corona-schnelltesterkennung-fur-blinde-und-sehbeeintraechtige-menschen/626,Civic Coding,Unbekannt,Blinde Personen sind in der Corona-Pandemie bei der Auswertung von Sars-CoV-2-Schnelltests auf die Hilfe ihrer Mitmenschen angewiesen. Mit Hilfe einer App basierend auf Objekterkennungsmodellen soll eine automatische Auswertung von Fotos der Schnelltestergebnisse möglich werden.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
272,https://www.civic-coding.de/community/projekt/untlitz-de-indentifizierung-von-personenbildern-fur-verbesserte-oeffentlichkeitsarbeit/618,UNTLITZ De-indentifizierung von Personenbildern für verbesserte Öffentlichkeitsarbeit,https://www.civic-coding.de/community/projekt/untlitz-de-indentifizierung-von-personenbildern-fur-verbesserte-oeffentlichkeitsarbeit/618,Civic Coding,Unbekannt,"Sommerfest im Familienzentrum: volle Hütte, super Stimmung, tolle Fotos entstehen. Der tolle Event könnte öffentlichkeitswirksam dokumentiert werden, doch: es gilt die Persönlichkeitsrechte der Besucher zu waren, die man keinesfalls verletzen möchte. 2022 und kein workaround?",CC-BY-NC-ND 4.0,https://www.civic-coding.de
273,https://www.civic-coding.de/community/projekt/cpu-architekture-etwas-anders/588,CPU Architekture etwas anders,https://www.civic-coding.de/community/projekt/cpu-architekture-etwas-anders/588,Civic Coding,Unbekannt,Computer benutzten wie vor 30 Jahren immer noch Assembler mit immer wieder überholten Funktionen.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
274,https://www.civic-coding.de/community/projekt/learning-machine-into-own-direction/587,Learning Machine into own direction,https://www.civic-coding.de/community/projekt/learning-machine-into-own-direction/587,Civic Coding,Unbekannt,"Eine Maschine die sich selber analysiert, Sinne erstellt, Denkprozesse benutzt aus logischen Abläufen die Interagieren. Es kann sich unterhalten. Es treibt sich selber an . Und ist über C++ mit SQL innerhalb von 4 Wochen umsetzbar.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
275,https://www.civic-coding.de/community/projekt/digistadtv-digitale-souveraenitaet-fur-alle-kommunalen-und-staedtischen-verwaltungen/565,DigiStadtV - Digitale Souveränität für alle kommunalen und städtischen Verwaltungen,https://www.civic-coding.de/community/projekt/digistadtv-digitale-souveraenitaet-fur-alle-kommunalen-und-staedtischen-verwaltungen/565,Civic Coding,Unbekannt,"In keiner deutschen kommunalen oder städtischen Verwaltung soll irgendjemand größere Texte abtippen müssen, aber die Daten sollten auch sicher und souverän verarbeitet werden. Daher soll ein digitaler Dienst aufgebaut und angeboten werden, wie onlineocr.net bzw Google Lens.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
276,https://www.civic-coding.de/community/projekt/ai-for-addressing-urban-inequality/564,AI for addressing urban inequality,https://www.civic-coding.de/community/projekt/ai-for-addressing-urban-inequality/564,Civic Coding,Unbekannt,"Urban inequality is a critical issue for Western societies: unequal distributions of income within cities has negative impact on well-being, segregation, and individual development. We develop a new, highly granular mapping of urban inequality through AI to support policy-makers.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
277,https://www.civic-coding.de/community/projekt/onda-one-deafworld-app/563,OnDA (One Deafworld App),https://www.civic-coding.de/community/projekt/onda-one-deafworld-app/563,Civic Coding,Unbekannt,"Next Generation Cross-Plattform-App! Eine App für viele Einsatzbereiche in der Kommunikation zw. Hörbehinderten, Taubblinden und Normalhörenden Menschen. Dazu gehören die Automatisierte Termin-Koordination (inkl. Routing) & barrierefreie Video- & Telefonfunktionen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
278,https://www.civic-coding.de/community/projekt/der-nutzen-ki-basierter-sprachanalysen-bei-einer-mediation/562,Der Nutzen KI-basierter Sprachanalysen bei einer Mediation,https://www.civic-coding.de/community/projekt/der-nutzen-ki-basierter-sprachanalysen-bei-einer-mediation/562,Civic Coding,Unbekannt,"In Mediationsverfahren sind sich wiederholende sprachliche Auffälligkeiten mit Sprachanalysen zu erheben und auszuwerten. Deeskalierenden und eskalierenden Sprachmuster sind zu analysieren und auszuwerten, um den Konflikt gezielter zu schlichten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
279,https://www.civic-coding.de/community/projekt/telemarie/561,Telemarie,https://www.civic-coding.de/community/projekt/telemarie/561,Civic Coding,Unbekannt,"Telemarie ist ein Seniorentablet, das auf einfachste Weise die Kommunikation sowie das Teilen von Medien zwischen SeniorInnen und ihren Familien und FreundInnen ermöglicht - ohne Anmeldung, ohne Passwörter, ohne Social Media.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
280,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ebenbild-mit-ki-sich-selbst-begegnen,EBENBILD - Mit KI sich selbst begegnen,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ebenbild-mit-ki-sich-selbst-begegnen,Civic Coding,Unbekannt,"Durch die Verzahnung von gegenwärtigen Coaching-Setups (räumliche Erfahrung) mit DeepFake-Formaten (Video- und Sprachsynthese) entstehen innovative persönlichkeitsentwickelnde Angebote, die soziale Kompetenzen und emotionale Intelligenz fördern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
281,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/barrierefreie-app-des-bundesverband-kinderhospiz-ev,Barrierefreie App des Bundesverband Kinderhospiz e.V.,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/barrierefreie-app-des-bundesverband-kinderhospiz-ev,Civic Coding,Unbekannt,"Wir möchten eine barrierefreie App für den Bundesverband Kinderhospiz e.V. entwickeln, in der aktuelle wichtige Inhalte, Informationen und Austauschmöglichkeiten für Familien mit einem unheilbar kranken Kind, Kinderhospizeinrichtungen und Interessierte bereitgestellt werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
282,https://www.civic-coding.de/community/projekt/schreibenlernen-mit-ki/553,Schreibenlernen mit KI,https://www.civic-coding.de/community/projekt/schreibenlernen-mit-ki/553,Civic Coding,Unbekannt,"Ziel ist die Entwicklung eines virtuellen Lernpartners, mit dem Kinder autark schreiben lernen. Der analoge Unterbau liegt mit dem Buch ISBN 978-3-8991-288-7 vor. Next step: ein Lern-Font, der heutiges Type-Design voll ausreizt und sich für zukünftige digitale Anwendungen eignet.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
283,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/hyper-ki-hypothesenbildende-erklaerbare-ki,Hyper KI - Hypothesenbildende erklärbare KI,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/hyper-ki-hypothesenbildende-erklaerbare-ki,Civic Coding,Unbekannt,"Erklärbarkeit heutiger KI-Systeme ist ihre Schwäche, da sie das Entstehen eigener Ergebnisse nicht erklären können. KI-Lernen ist Hypothesenbildung. Was KI ""weiß"", sind hypothetische Datenbeziehungen. Durch Sprachelernen soll eine lernende KI das Erklären ihrer Hypothesen lernen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
284,https://www.civic-coding.de/community/projekt/schmusebaer-mit-knopf-im-ohr/548,Schmusebär mit Knopf im Ohr,https://www.civic-coding.de/community/projekt/schmusebaer-mit-knopf-im-ohr/548,Civic Coding,Unbekannt,"Kinder, die mit dem Sterben von sich selbst, eines Geschwisters oder der Eltern konfrontiert sind, stehen oft im 'OFF' mit ihren Sorgen. Ein Teddy mit Knopf im Ohr tröstet und verbindet zum OSKAR Telefon. Der Chip verrät, wo ich bin und ob meine Kommunikation eingeschränkt ist",CC-BY-NC-ND 4.0,https://www.civic-coding.de
285,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ai-on-the-fly,AI on the Fly,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ai-on-the-fly,Civic Coding,Unbekannt,"„Gemeinwohlorientierte und innovative KI-Anwendungen“ müssen eine breite Öffentlichkeit erreichen. Sie müssen attraktiv sein, Rezipienten faszinieren und sich viral verbreiten. Im „Fliegenden Klassenzimmer“, der IL 18 in Erfurt, werden KI-Varianten erlebt und gemeinsam ausgebaut.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
286,https://www.civic-coding.de/community/projekt/selbstlernendes-barrierefreies-kommunikations-tablet/546,"Selbstlernendes, barrierefreies Kommunikations-Tablet",https://www.civic-coding.de/community/projekt/selbstlernendes-barrierefreies-kommunikations-tablet/546,Civic Coding,Unbekannt,"Tablet / App für Kinder / Erwachsene mit Einschränkungen: Umsetzung Sprache => Schrift und umgekehrt; Hilfsfunktionen: Erkennung, wenn Hilfe benötigt wird => Benachrichtigung an Bezugsperson, Selbstlernend, Lern-, Beschäftigungs- und Spiele-Apps; Translator; Komm. mit Smartphone",CC-BY-NC-ND 4.0,https://www.civic-coding.de
287,https://www.civic-coding.de/community/projekt/pia-persoenlicher-informations-assistent/544,Pia - Persönlicher Informations Assistent,https://www.civic-coding.de/community/projekt/pia-persoenlicher-informations-assistent/544,Civic Coding,Unbekannt,Als Start-Up arbeitet die Perfect-iD GmbH seit 2021 an einer Lösung zur sicheren Verwaltung und Speicherung personenbezogener und biometrischer Daten von Privatpersonen zur zweckgebundenen temporären Freigabe über eine sichere Kommunikationsschnittstelle und einer Infrastruktur.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
288,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ki-modul-fuer-mobile-roboter-zur-unterstuetzung-der-fachkraefte-auf-baustellen,KI-Modul für mobile Roboter zur Unterstützung der Fachkräfte auf Baustellen,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ki-modul-fuer-mobile-roboter-zur-unterstuetzung-der-fachkraefte-auf-baustellen,Civic Coding,Unbekannt,"Mit KI wird ermöglicht, dass mobile Roboter trotz Hindernissen und der sich stetig verändernden Umgebung auf der Baustelle autonom navigieren können. Dadurch werden eine sichere Mensch-Roboter-Kooperation (MRK) auf der Baustelle gewährleistet und Fachkräfte wirksam unterstützt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
289,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ki-basiertes-peer-to-peer-p2p-lernprogramm-fuer-angehende-software-entwicklerinnen,KI basiertes Peer-to-Peer (P2P-) Lernprogramm für angehende Software Entwickler*innen,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/ki-basiertes-peer-to-peer-p2p-lernprogramm-fuer-angehende-software-entwicklerinnen,Civic Coding,Unbekannt,"Wir entwickeln ein KI gestütztes P2P-Lernprogramm, um ressourcenschwache IT-Fachkräfte zu qualifizieren. Durch einen Matching Algorithmus können Peer-Collaboration und -Review optimiert und durch KI skaliert werden. So können mehr Lernende auf hohem Niveau qualifiziert werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
